count	pubchem_cid	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	ExactMolWt	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	FractionCSP3	HallKierAlpha	HeavyAtomCount	HeavyAtomMolWt	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	MaxAbsEStateIndex	MaxAbsPartialCharge	MaxEStateIndex	MaxPartialCharge	MinAbsEStateIndex	MinAbsPartialCharge	MinEStateIndex	MinPartialCharge	MolLogP	MolMR	MolWt	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRadicalElectrons	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	NumValenceElectrons	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	RingCount	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea	qed	Molecular_weight	LogP	Number_of_HBA_1	Number_of_HBA_2	Number_of_HBD_1	Number_of_HBD_2	Number_of_acidic_groups	Number_of_aliphatic_OH_groups	Number_of_basic_groups	Fraction_of_rotatable_bonds	Number_of_heavy_bonds	Number_of_heterocycles	Number_of_hydrophobic_groups	MolarRefractivity	Number_of_bonds	Number_of_NO2_groups	Number_of_SO_groups	Number_of_OSO_groups	Number_of_SO2_groups	PolarSurfaceArea	Geometrical_diameter	Geometrical_radius	Geometrical_shape_coefficient	Kier_shape_1	Kier_shape_2	Zagreb_group_index_1	Zagreb_group_index_2	Ncharges	C	H	N	O	RNH2	R2NH	R3N	ROPO3	ROH	RCHO	RCOR	RCOOH	RCOOR	ROR	RCCH	RCN	RINGS	AROMATIC	F	Cl	Br	S	P	B	I	K	Sb	Hg	Pt	V	Zn	Cr	Se	As	abonds	atoms	dbonds	logP	nF	sbonds	tbonds
28	5546.0	2.30783167	754.8677985	13.40541292	9.907656536	9.907656536	9.147867046	5.565563388	5.565563388	3.962739104	3.962739104	2.649682376	2.649682376	1.807167259	1.807167259	0.0	0.0	0.0	17.58406484	16.85780593	5.563451492	0.0	0.0	30.33183534	19.93591408	17.20100243	253.1075934	0.736842105	1.473684211	2.210526316	0.0	-2.96	19	242.181	27245.26362	11.14877036	4.054792899	1.864065047	108.0684259	5.903168934	0.381809299	5.903168934	0.223667901	0.047371399	0.223667901	0.047371399	-0.381809299	0.8334	73.8012	253.269	6	7	0	0	0	1	2	3	7	3	7	0	1	0	0	0	94	17.20100243	5.693927995	22.79960349	5.948339281	0.0	0.0	0.0	9.967957042	9.967957042	0.0	30.33183534	0.0	5.563451492	0.0	3	0.0	28.74794278	0.0	19.93591408	0.0	0.0	17.20100243	30.33183534	0	11.25737949	17.20100243	17.58406484	0.0	0.0	19.93591408	0.0	0.0	0.0	30.33183534	0.0	22.42125742	0	129.62	0	0.0	0	0	0	0.0	0	0	0.0	45.66666667	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.585179106	253.2689961	4.4772	18	7	3	0	0	0	0	0.047619048	21	2	0	84.8384	32	0	0	0	0	129.62	12.15192845	1.005771689	11.08219379	13.95918367	5.78	151	165	0	12	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	30	0	2.577	0	15	0
31	15547703.0	2.208673067	687.6715509	21.38854058	16.83645695	16.83645695	13.82860626	10.00909084	10.00909084	7.852570546	7.852570546	5.062284151	5.062284151	3.547691363	3.547691363	35.84737801	19.49013895	0.0	18.44269406	5.563451492	25.68328649	5.480096598	30.33183534	13.8474744	5.316788604	9.944115979	406.2103867	1.103448276	1.724137931	2.275862069	0.571428571	-2.45	29	376.239	2813874.874	22.83511105	10.92129189	6.539331546	170.1400456	12.92542926	0.4605947	12.92542926	0.333122308	0.006936579	0.333122308	-1.745670509	-0.4605947	1.8583	104.5547	406.479	4	8	1	0	1	1	0	1	6	4	8	0	9	1	0	1	160	15.16017895	12.20793278	6.041840829	5.907179729	5.907179729	5.969305288	14.79632739	10.27463378	0.0	0.0	44.17930974	43.58546565	0.0	5.917906046	2	29.43425493	17.78366475	0.0	10.7968852	11.83581209	64.20135612	0.0	35.89528683	0	0.0	10.7968852	0.0	0.0	0.0	40.30537794	19.12047451	11.83581209	57.55687483	30.33183534	0.0	0.0	0	124.96	0	0.0	0	0	0	0.0	0	0	0.0	76.33333333	0	1	1	0	0	0	0	0	0	0	3	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281809091	406.4789913	8.0728	37	8	4	4	1	1	0	0.4	30	0	0	137.5368	60	0	0	0	0	127.79	12.63107913	0.975714576	11.94546525	25.26222222	12.7575	306	329	0	21	30	2	6	0	1	0	0	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	59	3	2.6401	0	51	0
25	5281078.0	1.530983257	856.2163394	22.38010441	18.49233501	18.49233501	14.91792266	10.61699664	10.61699664	7.844178846	7.844178846	5.800001457	5.800001457	3.891176593	3.891176593	5.969305288	14.69560176	0.0	23.88915058	42.74576165	43.98458917	0.0	7.109797541	19.92349451	4.899909731	18.94745182	433.2100523	1.258064516	2.0	2.709677419	0.565217391	-2.58	31	402.253	9730579.82	23.09088376	10.63632866	5.566117619	182.2654463	12.02263904	0.506590076	12.02263904	0.342192708	0.091182936	0.342192708	-0.51386182	-0.506590076	2.52402	113.4283	433.501	1	8	0	2	2	1	0	1	8	1	8	0	9	0	1	1	170	24.05397921	30.27623909	0.0	0.0	0.0	11.93861058	9.694446915	4.794537184	0.0	0.0	11.64912464	32.25256914	37.18199382	20.32356147	3	33.64305358	11.93861058	0.0	4.899909731	0.0	39.71682123	46.56471265	33.9029306	0	11.49902367	4.736862954	0.0	11.49902367	0.0	68.50976035	32.03282963	6.9237372	46.8137236	11.64912464	0.0	0.0	0	94.53	0	0.0	0	0	0	0.0	0	0	0.0	74.0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46901748	433.5009903	9.5573	38	7	2	2	0	0	1	0.303030303	33	2	0	146.4234	64	0	0	0	0	95.73	13.42194812	0.968983683	12.8515729	25.61983471	12.45925926	329	326	0	23	31	1	7	0	0	1	0	1	0	0	0	2	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	62	3	2.4619	0	55	0
32	15983966.0	1.444989402	1456.691566	27.02636878	21.03387954	21.85037612	18.09637535	12.23570449	13.05220107	9.504414431	10.53506331	6.767853972	7.898032746	4.695016922	5.62217815	23.75089613	17.96578233	0.0	16.19011052	5.001081977	66.7237879	25.12283841	12.39368714	10.63346672	33.9642041	10.47053043	543.1915808	1.131578947	1.868421053	2.578947368	0.333333333	-3.41	38	515.391	382580596.9	26.20722351	10.39277987	5.402218036	221.7812208	13.54812955	0.484202982	13.54812955	0.416313189	0.023333976	0.416313189	-4.529673385	-0.484202982	5.0921	140.7259	543.615	2	7	0	1	1	2	2	4	7	1	11	0	7	0	1	1	200	15.37044016	28.05902747	0.0	0.0	5.907179729	6.176298517	14.26154656	4.983978521	13.17124514	11.33678588	24.26546827	37.73396188	44.35360059	16.59685293	5	22.70264528	28.27736704	0.0	19.35089763	5.733667477	25.74875851	33.22669761	76.42575829	0	10.75059381	10.47053043	13.17124514	5.749511833	11.33678588	58.48477497	12.72105492	0.0	39.38974244	54.85825662	0.0	16.03448341	0	76.62	0	1.11411307	0	0	0	0.0	0	0	42.49271065	52.80984295	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	4	0	1	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0.351444239	543.6149898	11.8187	32	6	3	2	0	0	2	0.19047619	42	3	0	167.4021	70	0	0	0	0	107.26	13.5853911	1.006705673	12.49489872	29.49092971	12.47450572	358	389	0	27	28	5	2	0	0	3	0	0	0	0	0	0	1	0	0	5	4	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21	66	1	5.6682	3	48	0
29	5719.0	2.149201691	922.1235811	16.39697675	12.89287493	12.89287493	11.15139701	7.267548066	7.267548066	5.049141265	5.049141265	3.671625523	3.671625523	2.609129096	2.609129096	0.0	4.794537184	0.0	5.907179729	17.75538512	16.94476576	6.196843572	22.5358884	37.25557254	16.15188164	5.261891555	305.1276601	1.391304348	2.217391304	2.913043478	0.176470588	-3.2	23	290.221	250265.0542	14.72542715	5.890384083	2.529562747	133.1530533	11.74012176	0.312933103	11.74012176	0.223345353	0.004276653	0.223345353	-0.004276653	-0.312933103	2.64078	86.839	305.341	0	6	0	0	0	1	2	3	5	0	6	0	3	0	0	0	114	4.899909731	11.6326728	5.647177221	5.907179729	0.0	0.0	4.794537184	9.499376415	10.36057336	0.0	12.13273414	25.12283841	30.91617494	11.89077157	3	4.794537184	17.24174322	5.261891555	14.59805822	0.0	13.8474744	11.44466614	48.28897398	0	17.3266008	4.899909731	5.687386275	0.0	0.0	27.04999436	4.794537184	11.33111287	19.41092589	42.72552249	0.0	16.90455671	0	74.29	0	0.0	0	0	0	0.0	0	0	1.640594766	53.35940523	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745264084	305.3409942	5.04548	20	6	0	0	0	0	0	0.16	25	2	0	103.014	40	0	0	0	0	74.29	12.63020212	1.067695715	10.82940227	17.8112	7.92	197	210	0	17	15	5	1	0	0	1	0	0	0	0	0	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	38	1	2.64078	0	22	1
27	493570.0	2.275289412	1075.453995	19.8779507	14.74795666	14.74795666	12.72245311	8.294805064	8.294805064	6.498745776	6.498745776	4.569542932	4.569542932	2.894216604	2.894216604	36.16779142	24.90865655	0.0	18.0630889	11.03340144	11.12690298	4.567099648	12.13273414	13.8474744	14.95193556	5.106527395	376.1382844	1.074074074	1.740740741	2.407407407	0.411764706	-2.66	27	356.209	876018.0053	19.11132227	7.158061106	3.47065442	152.2923242	12.16519374	0.39357914	12.16519374	0.3494476	0.051628401	0.3494476	-1.637935904	-0.39357914	-1.72356	95.6209	376.369	5	10	0	2	2	1	0	1	9	5	10	0	5	0	0	0	144	24.99320923	18.31189916	11.51833249	0.0	5.559266895	5.689743398	9.778515705	9.778515705	4.983978521	0.0	0.0	37.10711152	0.0	24.18503981	3	20.42610958	11.03340144	0.0	19.51903521	0.0	38.70412997	6.606881965	44.09772178	0	11.51833249	11.24901029	0.0	0.0	0.0	64.86392592	6.544756406	13.8474744	11.12690298	21.72180851	0.0	22.55173393	0	161.56	0	0.0	0	0	0	0.0	0	0	1.401515495	75.43181784	0	4	4	0	0	4	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.328412159	376.3689923	1.4698	28	9	5	5	0	4	0	0.172413793	29	2	0	118.5076	49	0	0	0	0	161.56	10.45757945	0.973575608	9.741414809	21.70273484	8.788534343	246	270	0	17	20	4	6	0	1	1	0	4	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	47	2	-1.6752	0	31	0
21	20279.0	2.023467355	618.4760859	13.56854962	9.770459245	10.52638819	9.096555451	5.697804208	6.075768681	4.316739895	4.654801597	3.115462627	3.284493478	2.171713556	2.342820433	18.43583395	5.106527395	0.0	17.70833106	17.58469956	0.0	6.327320075	4.567099648	0.0	14.95193556	27.17799772	285.0628669	1.526315789	2.315789474	3.0	0.5	-1.48	19	273.595	32508.12398	12.54857935	4.566261411	2.020359183	112.3551926	9.737182365	0.393568836	9.737182365	0.225952827	0.017595926	0.225952827	-0.734160998	-0.393568836	-0.2974	66.365	285.691	4	8	0	1	1	0	2	2	8	3	9	0	2	0	1	1	102	20.68358522	17.84856828	11.46504	5.28358632	0.0	0.0	4.567099648	4.983978521	9.967957042	0.0	0.0	11.60093989	6.420821623	19.03816843	3	14.94991774	28.58268061	0.0	19.51903521	0.0	24.85665557	12.34054944	11.61090639	0	0.0	5.733667477	5.817862778	0.0	11.60093989	48.54690474	4.736862954	0.0	12.64872279	6.327320075	5.28358632	11.16387794	0	119.31	0	5.770617319	0	0	0	0.0	0	0	1.623148148	42.88401231	0	2	2	1	0	4	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.648166824	285.6909947	2.5851	19	8	3	2	0	2	0	0.095238095	21	3	0	79.6934	33	0	0	0	0	119.31	9.602929787	0.967470374	8.925812768	13.95918367	5.413111342	168	192	0	10	12	5	3	0	0	1	0	2	0	0	0	0	1	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	31	0	0.2838	0	23	0
30	11656518.0	1.356421686	1569.700104	26.37166824	18.81574247	18.81574247	17.46949626	10.64482882	10.64482882	7.967143358	7.967143358	5.411601349	5.411601349	3.562214868	3.562214868	23.60997652	26.34249029	0.0	11.51833249	34.84829351	17.64943485	30.46231185	29.81387284	0.0	25.25270269	4.736862954	518.1289785	0.864864865	1.594594595	2.27027027	0.125	-4.55	37	502.293	205690578.5	24.15799769	8.835175439	5.056006781	204.3230327	12.85301115	0.457155487	12.85301115	0.432308738	0.058392917	0.432308738	-4.557853374	-0.457155487	6.9319	122.3354	518.421	2	7	0	0	0	2	3	5	6	2	13	0	5	0	0	0	190	19.60472973	22.88687966	5.824404498	5.948339281	0.0	12.35259703	4.983978521	9.967957042	26.34249029	0.0	0.0	42.46456948	31.06463597	22.7936965	5	31.07935324	22.66912699	0.0	24.50301373	7.047671983	12.35259703	5.316788604	78.24837025	0	23.01735616	10.05365156	37.97821584	11.49902367	0.0	24.50301373	19.40026902	0.0	11.25737949	66.99099076	0.0	22.55173393	0	80.65	0	0.0	0	0	0	0.0	0	0	78.68785042	31.97881625	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1	0	0	0	6	0	0	0	2	1	0	0	0	2	0	1	0	0	0	0	1	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.246730783	518.4209871	9.5145	21	5	2	2	0	0	0	0.170731707	41	3	0	139.1588	57	0	0	0	0	80.65	19.93841028	1.00828064	18.77466341	28.52587745	11.47242456	286	324	0	24	16	6	1	0	2	1	0	0	0	0	0	0	1	0	0	5	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	53	0	7.0049	6	30	0
29	6127.0	2.055589648	569.9026949	14.70889601	13.04914341	13.04914341	10.15659652	7.805356709	7.805356709	6.593549251	6.593549251	4.516296942	4.516296942	3.146602155	3.146602155	0.0	0.0	0.0	0.0	0.0	4.483030858	42.63116357	5.57310453	0.0	74.75901465	0.0	278.1903262	0.714285714	1.142857143	1.571428571	0.3	-1.86	21	254.227	81246.74569	14.09309998	5.86641013	3.24850071	127.6824052	2.334809146	0.327946766	2.334809146	0.082017079	1.139245402	0.082017079	1.139245402	-0.327946766	4.3587	89.9824	278.419	0	1	0	1	1	2	0	2	0	0	1	0	2	0	1	1	108	4.483030858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.23677521	16.70000751	12.84164325	27.18485678	3	4.483030858	5.57310453	0.0	0.0	0.0	12.84164325	27.18485678	77.3636782	0	0.0	0.0	0.0	0.0	0.0	31.66788763	0.0	0.0	23.96854623	66.23677521	0.0	5.57310453	0	0.0	0	0.0	0	0	0	0.0	0	0	1.139245402	37.02742126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.716078058	278.4189939	9.0841	24	0	0	0	0	0	1	0.086956522	23	1	0	114.8492	47	0	0	0	0	0.0	10.32814332	1.07275631	8.627669607	15.87901701	7.05078125	238	255	1	20	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	45	1	4.3175	0	34	0
31	2733526.0	1.995947377	880.7355335	19.76937395	17.059686	17.059686	13.68587185	9.906848819	9.906848819	7.115272622	7.115272622	4.790265908	4.790265908	3.348420112	3.348420112	0.0	0.0	0.0	0.0	6.606881965	18.71508986	27.83656354	0.0	0.0	110.8481299	4.736862954	371.2249145	0.714285714	1.25	1.785714286	0.230769231	-2.84	28	342.292	2692338.49	19.90879458	9.910993617	5.113643813	168.6489043	5.8709882	0.492264494	5.8709882	0.118903331	0.692414394	0.118903331	0.692414394	-0.492264494	5.9961	119.582	371.524	0	2	0	0	0	3	0	3	2	0	2	0	8	0	0	0	144	9.636772685	12.3563938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.72014202	60.48546326	6.544756406	0.0	3	4.736862954	11.14620906	0.0	4.899909731	0.0	13.34455882	27.24698234	101.6194934	0	5.749511833	4.736862954	0.0	5.749511833	0.0	32.14689207	0.0	0.0	30.0349133	84.92913896	0.0	11.14620906	0	12.47	0	0.0	0	0	0	0.0	0	0	0.0	54.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.450572679	371.5239917	11.3777	30	1	1	1	0	0	1	0.266666667	30	0	0	151.6327	59	0	0	0	0	13.67	14.65247986	1.073735974	12.64625962	22.68	12.0	289	292	0	26	29	1	1	0	0	1	0	0	0	0	0	0	1	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	57	1	5.9961	0	40	0
30	24889392.0	1.079694662	1626.053961	27.6916592	22.76888894	23.58538553	19.31381429	13.31956297	14.13605955	10.79566509	11.80476402	6.775053442	7.792513626	4.518221412	5.554348594	0.0	4.794537184	0.0	11.44610498	23.87237844	65.03241802	0.0	17.40315295	57.29989051	37.22357894	18.98079937	560.2205745	1.075	1.875	2.625	0.344827586	-3.93	40	528.424	1721391207.0	26.30075819	10.91501138	5.811668933	235.427464	12.4238206	0.492208708	12.4238206	0.324438841	0.186824602	0.324438841	-0.388955293	-0.492208708	5.8565	156.6094	560.68	2	10	0	1	1	2	3	5	9	2	11	0	7	0	1	1	208	19.31360945	18.11664122	10.7787357	0.0	0.0	6.031114512	14.61739294	9.778515705	0.0	0.0	49.39739487	30.33183534	48.56330809	29.12431256	6	18.79135803	44.050643	0.0	19.44124612	0.0	26.18620207	50.08849232	60.48802754	0	17.00689132	15.37044016	16.29978624	5.749511833	11.33678588	64.92727574	10.15185342	0.0	26.53145902	59.25087506	0.0	26.43487304	0	106.16	0	1.634455982	0	0	0	0.0	0	0	7.427620574	76.18792344	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.256947979	560.6799908	12.7807	39	10	3	3	0	0	1	0.222222222	45	4	0	188.8357	77	0	0	0	0	135.6	16.9703164	1.006439056	15.8617427	30.04444444	13.32923077	392	424	0	29	32	6	4	0	2	2	0	0	0	0	0	0	2	0	0	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	25	72	1	5.9404	0	51	0
31	9549289.0	1.772217606	1026.39552	16.51829709	12.60074204	12.60074204	11.68667319	7.354226277	7.354226277	5.34899648	5.34899648	3.618874098	3.618874098	2.518772598	2.518772598	0.0	5.106527395	0.0	5.749511833	22.96406367	16.6436037	12.39368714	18.19910121	30.33183534	14.95193556	10.47053043	318.1116757	1.0	1.875	2.708333333	0.0	-3.54	24	304.224	543061.4549	14.07781604	5.584389259	2.607124462	137.1233821	9.552361344	0.507822785	9.552361344	0.231323781	0.131776311	0.231323781	0.131776311	-0.507822785	3.705	91.9179	318.336	4	6	0	0	0	2	2	4	5	3	6	0	3	0	0	0	118	20.56103635	23.47352096	0.0	5.879988336	0.0	0.0	0.0	9.967957042	0.0	0.0	18.19910121	30.33183534	23.01113283	5.386224214	4	9.843390349	16.72078771	0.0	14.95193556	0.0	0.0	5.733667477	60.92462369	0	28.63639149	10.47053043	5.687386275	17.379012	0.0	20.05846296	0.0	0.0	0.0	60.92462369	0.0	22.29078092	0	97.05	0	0.0	0	0	0	0.0	0	0	0.0	55.33333333	0	0	0	1	0	3	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.500339033	318.3359935	5.7609	19	5	3	2	0	0	0	0.111111111	27	2	0	107.1212	41	0	0	0	0	97.05	14.22506021	0.974538429	13.59671552	17.41563786	7.709141274	196	222	0	18	14	4	2	1	1	0	0	1	0	0	0	0	1	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	38	0	4.2862	0	19	0
31	64715.0	1.698859046	636.9039408	20.25878407	17.30345692	17.30345692	13.38424915	10.84881423	10.84881423	8.756848483	8.756848483	6.685136516	6.685136516	4.802377468	4.802377468	6.103966388	14.69560176	0.0	42.40317707	18.25663372	32.10410811	5.57310453	0.0	13.8474744	25.15179752	9.473725908	390.2406242	1.392857143	2.178571429	2.892857143	0.739130435	-1.62	28	356.248	1710815.283	21.09760925	9.251803307	4.857264202	167.7156464	12.43743564	0.462187767	12.43743564	0.308430631	0.076387899	0.308430631	-0.593243293	-0.462187767	3.9495	106.2908	390.52	1	5	2	1	3	0	0	0	5	1	5	0	6	0	1	1	156	14.5802533	12.20793278	0.0	0.0	0.0	11.93861058	9.589074368	0.0	0.0	0.0	38.99927192	49.51302474	12.33872767	18.44269406	3	24.16932767	11.93861058	0.0	0.0	23.67162418	84.02886212	0.0	23.80116485	0	0.0	0.0	0.0	0.0	0.0	35.35703713	19.06280028	23.67162418	65.71696296	23.80116485	0.0	0.0	0	72.83	0	0.0	0	0	0	0.0	0	0	0.0	63.83333333	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.695389998	390.5199912	10.5667	39	5	1	1	0	1	0	0.233333333	30	1	0	145.3928	64	0	0	0	0	72.83	11.34782581	1.013295662	10.19892863	22.68	10.34693878	340	369	0	23	34	0	5	0	0	0	0	1	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	4	3.9495	0	60	0
